group_id,time,value
10,4203,1,-0.016862
10,4204,1,-0.0200039999999999
10,4205,1,-0.011874
10,4206,1,-0.01683
10,4207,1,-0.018109
10,4208,1,-0.016966
10,4209,1,-0.017899
10,4210,1,-0.017758
10,4211,1,-0.0151199999999999
10,4212,1,-0.017379
10,4213,1,-0.0197509999999999
10,4214,1,-0.017721
10,4215,1,-0.018179
10,4216,1,-0.01505
10,4217,1,-0.0143919999999999
10,4218,1,-0.020565
10,4219,1,-0.021795
10,4220,1,-0.021269
10,4221,1,-0.016321
10,4222,1,-0.014449
10,4223,1,-0.0119709999999999
10,4224,1,-0.018031
10,4225,1,-0.0219539999999999
10,4226,1,-0.028182
10,4227,1,-0.024048
10,4228,1,-0.012112
10,4229,1,-0.008892
10,4230,1,-0.019211
10,4231,1,-0.020971
10,4232,1,-0.016296
10,4233,1,-0.018971
10,4234,1,-0.014305
10,4235,1,-0.0143449999999999
10,4236,1,-0.0100489999999999
10,4237,1,-0.014261
10,4238,1,-0.022659
10,4239,1,-0.022793
10,4240,1,-0.019981
10,4241,1,-0.012317
10,4242,1,-0.0115319999999999
10,4243,1,-0.019246
10,4244,1,-0.022655
10,4245,1,-0.025306
10,4246,1,-0.022779
10,4247,1,-0.016455
10,4248,1,-0.010927
10,4249,1,-0.012015
10,4250,1,-0.016265
10,4251,1,-0.020248
10,4252,1,-0.019409
10,4253,1,-0.016788
10,4254,1,-0.013483
10,4255,1,-0.018603
10,4256,1,-0.0144389999999999
10,4257,1,-0.01441
10,4258,1,-0.019383
10,4259,1,-0.011909
10,4260,1,-0.02265
10,4261,1,-0.018976
10,4262,1,-0.017675
10,4263,1,-0.0178009999999999
10,4264,1,-0.0171389999999999
10,4265,1,-0.016043
10,4266,1,-0.015155
10,4267,1,-0.017088
10,4268,1,-0.016144
10,4269,1,-0.017558
10,4270,1,-0.014516
10,4271,1,-0.0148379999999999
10,4272,1,-0.018912
10,4273,1,-0.019506
10,4274,1,-0.021214
10,4275,1,-0.018831
10,4276,1,-0.014712
10,4277,1,-0.010356
10,4278,1,-0.011889
10,4279,1,-0.019324
10,4280,1,-0.021906
10,4281,1,-0.021751
10,4282,1,-0.020094
10,4283,1,-0.010258
10,4284,1,-0.018862
10,4285,1,-0.017753
10,4286,1,-0.020373
10,4287,1,-0.016806
10,4288,1,-0.017672
10,4289,1,-0.004517
10,4290,1,-0.006479
10,4291,1,-0.0153289999999999
10,4292,1,-0.02332
10,4293,1,-0.024838
10,4294,1,-0.027998
10,4295,1,-0.025891
10,4296,1,-0.025966
10,4297,1,-0.012735
10,4298,1,-0.016594
10,4299,1,-0.018196
10,4300,1,-0.015012
10,4301,1,-0.010107
10,4302,1,-0.013816
10,4303,1,-0.016927
10,4304,1,-0.015624
10,4305,1,-0.029169
10,4306,1,-0.019185
10,4307,1,-0.021324
10,4308,1,-0.010462
10,4309,1,-0.004026
10,4310,1,-0.015396
10,4311,1,-0.043661
10,4312,1,-0.016829
10,4313,1,-0.021027
10,4314,1,-0.0190849999999999
10,4315,1,-0.013497
10,4316,1,-0.017978
10,4317,1,-0.025159
10,4318,1,-0.015229
10,4319,1,-0.006631
10,4320,1,-0.0065069999999999
10,4321,1,-0.010578
10,4322,1,-0.020853
10,4323,1,-0.025443
10,4324,1,-0.024547
10,4325,1,-0.025788
10,4326,1,-0.017263
10,4327,1,-0.018387
10,4328,1,-0.017997
10,4329,1,-0.022475
10,4330,1,-0.020204
10,4331,1,-0.017398
10,4332,1,-0.014398
10,4333,1,-0.014916
10,4334,1,-0.011983
10,4335,1,-0.01598
10,4336,1,-0.0156
10,4337,1,-0.01647
10,4338,1,-0.0137949999999999
10,4339,1,-0.013043
10,4340,1,-0.02204
10,4341,1,-0.023805
10,4342,1,-0.023368
10,4343,1,-0.021327
10,4344,1,-0.0153689999999999
10,4345,1,-0.018279
10,4346,1,-0.020874
10,4347,1,-0.028714
10,4348,1,-0.021892
10,4349,1,-0.012336
10,4350,1,-0.0086959999999999
10,4351,1,-0.007278
10,4352,1,-0.016065
10,4353,1,-0.024236
10,4354,1,-0.015624
10,4355,1,-0.017095
10,4356,1,-0.013746
10,4357,1,-0.012133
10,4358,1,-0.016386
10,4359,1,-0.020423
10,4360,1,-0.0225639999999999
10,4361,1,-0.019281
10,4362,1,-0.013687
10,4363,1,-0.010707
10,4364,1,-0.0168639999999999
10,4365,1,-0.018919
10,4366,1,-0.018817
10,4367,1,-0.021023
10,4368,1,-0.014695
10,4369,1,-0.0134949999999999
10,4370,1,-0.012414
10,4371,1,-0.01595
10,4372,1,-0.023609
10,4373,1,-0.022484
10,4374,1,-0.021074
10,4375,1,-0.018144
10,4376,1,-0.0155039999999999
10,4377,1,-0.0214229999999999
10,4378,1,-0.0129729999999999
10,4379,1,-0.01119
10,4380,1,-0.019687
10,4381,1,-0.006287
10,4382,1,-0.020399
10,4383,1,-0.022405
10,4384,1,-0.01514
10,4385,1,-0.015459
10,4386,1,-0.016497
10,4387,1,-0.014329
10,4388,1,-0.017109
10,4389,1,-0.019129
10,4390,1,-0.021313
10,4391,1,-0.022326
10,4392,1,-0.0159419999999999
10,4393,1,-0.017726
10,4394,1,-0.01764
10,4395,1,-0.017105
10,4396,1,-0.020759
10,4397,1,-0.017578
10,4398,1,-0.010907
10,4399,1,-0.008177
10,4400,1,-0.010916
10,4401,1,-0.017806
10,4402,1,-0.022288
10,4403,1,-0.021109
10,4404,1,-0.016903
10,4405,1,-0.011722
10,4406,1,-0.013886
10,4407,1,-0.0184669999999999
10,4408,1,-0.021333
10,4409,1,-0.024263
10,4410,1,-0.020105
10,4411,1,-0.012738
10,4412,1,-0.00886
10,4413,1,-0.016141
10,4414,1,-0.0151389999999999
10,4415,1,-0.020168
10,4416,1,-0.019765
10,4417,1,-0.0145759999999999
10,4418,1,-0.017379
10,4419,1,-0.009548
10,4420,1,-0.023263
10,4421,1,-0.0280529999999999
10,4422,1,-0.02363
10,4423,1,-0.019115
10,4424,1,-0.017111
10,4425,1,-0.017414
10,4426,1,-0.018728
10,4427,1,-0.0215889999999999
10,4428,1,-0.019198
10,4429,1,-0.018009
10,4430,1,-0.011368
10,4431,1,-0.012736
10,4432,1,-0.014477
10,4433,1,-0.02359
10,4434,1,-0.024241
10,4435,1,-0.016822
10,4436,1,-0.019233
10,4437,1,-0.0152909999999999
10,4438,1,-0.015882
10,4439,1,-0.018277
10,4440,1,-0.019323
10,4441,1,-0.018285
10,4442,1,-0.015956
10,4443,1,-0.0140729999999999
10,4444,1,-0.0143159999999999
10,4445,1,-0.021765
10,4446,1,-0.020561
10,4447,1,-0.016477
10,4448,1,-0.020894
10,4449,1,-0.01413
10,4450,1,-0.019771
10,4451,1,-0.024275
10,4452,1,-0.021203
10,4453,1,-0.019139
10,4454,1,-0.018465
10,4455,1,-0.018581
10,4456,1,-0.01496
10,4457,1,-0.019491
10,4458,1,-0.017252
10,4459,1,-0.013793
10,4460,1,-0.011781
10,4461,1,-0.014098
10,4462,1,-0.021848
10,4463,1,-0.02633
10,4464,1,-0.0236639999999999
10,4465,1,-0.012747
10,4466,1,-0.012578
10,4467,1,-0.010806
10,4468,1,-0.020685
10,4469,1,-0.0252979999999999
10,4470,1,-0.022337
10,4471,1,-0.014997
10,4472,1,-0.011988
10,4473,1,-0.010179
10,4474,1,-0.024206
10,4475,1,-0.022001
10,4476,1,-0.017575
10,4477,1,-0.014833
10,4478,1,-0.010176
10,4479,1,-0.008993
10,4480,1,-0.014233
10,4481,1,-0.018611
10,4482,1,-0.02504
10,4483,1,-0.020182
10,4484,1,-0.017402
10,4485,1,-0.012282
10,4486,1,-0.014445
10,4487,1,-0.020984
10,4488,1,-0.020051
10,4489,1,-0.02171
10,4490,1,-0.01795
10,4491,1,-0.0129509999999999
10,4492,1,-0.014156
10,4493,1,-0.017627
10,4494,1,-0.023302
10,4495,1,-0.020893
10,4496,1,-0.018544
10,4497,1,-0.018487
10,4498,1,-0.013869
10,4499,1,-0.019035
10,4500,1,-0.012531
10,4501,1,-0.01715
10,4502,1,-0.018772
10,4503,1,-0.01158
10,4504,1,-0.021051
10,4505,1,-0.019148
10,4506,1,-0.017844
10,4507,1,-0.018071
10,4508,1,-0.013894
10,4509,1,-0.012012
10,4510,1,-0.017222
10,4511,1,-0.0154449999999999
10,4512,1,-0.015345
10,4513,1,-0.0171599999999999
10,4514,1,-0.019364
10,4515,1,-0.018685
10,4516,1,-0.020172
10,4517,1,-0.023986
10,4518,1,-0.019511
10,4519,1,-0.015244
10,4520,1,-0.008355
10,4521,1,-0.014594
10,4522,1,-0.019226
10,4523,1,-0.022734
10,4524,1,-0.025383
10,4525,1,-0.019242
10,4526,1,-0.017508
10,4527,1,-0.012671
10,4528,1,-0.011877
10,4529,1,-0.014924
10,4530,1,-0.015118
10,4531,1,-0.019163
10,4532,1,-0.018835
10,4533,1,-0.0131939999999999
10,4534,1,-0.0143629999999999
10,4535,1,-0.0205629999999999
10,4536,1,-0.018341
10,4537,1,-0.02046
10,4538,1,-0.019072
10,4539,1,-0.017398
10,4540,1,-0.011276
10,4541,1,0.005786
10,4542,1,-0.018252
10,4543,1,-0.024084
10,4544,1,-0.032987
10,4545,1,-0.015844
10,4546,1,-0.011644
10,4547,1,-0.025435
10,4548,1,-0.0142449999999999
10,4549,1,-0.023101
10,4550,1,-0.027525
10,4551,1,-0.014806
10,4552,1,-0.026073
10,4553,1,-0.011636
10,4554,1,-0.0172259999999999
10,4555,1,-0.025925
10,4556,1,-0.017872
10,4557,1,-0.012856
10,4558,1,-0.016509
10,4559,1,-0.0114939999999999
10,4560,1,-0.020522
10,4561,1,-0.028493
10,4562,1,-0.021452
10,4563,1,-0.0123349999999999
10,4564,1,-0.012998
10,4565,1,-0.000646
10,4566,1,-0.011572
10,4567,1,-0.0258569999999999
10,4568,1,-0.022866
10,4569,1,-0.024263
10,4570,1,-0.024463
10,4571,1,-0.021268
10,4572,1,-0.0307139999999999
10,4573,1,-0.022076
10,4574,1,-0.022965
10,4575,1,-0.019062
10,4576,1,-0.0013189999999999
10,4577,1,-0.005247
10,4578,1,-0.013894
10,4579,1,-0.011812
10,4580,1,-0.023186
10,4581,1,-0.021888
10,4582,1,-0.01079
10,4583,1,-0.019808
10,4584,1,-0.020671
10,4585,1,-0.022851
10,4586,1,-0.0274029999999999
10,4587,1,-0.010223
10,4588,1,-0.018761
10,4589,1,-0.015063
10,4590,1,-0.018275
10,4591,1,-0.0302449999999999
10,4592,1,-0.021795
10,4593,1,-0.013286
10,4594,1,-0.013824
10,4595,1,-0.00837
10,4596,1,-0.015707
10,4597,1,-0.0233449999999999
10,4598,1,-0.01892
10,4599,1,-0.014266
10,4600,1,-0.011205
10,4601,1,-0.0084099999999999
10,4602,1,-0.015052
10,4603,1,-0.022318
10,4604,1,-0.021562
10,4605,1,-0.020576
10,4606,1,-0.015893
10,4607,1,-0.010391
10,4608,1,-0.017158
10,4609,1,-0.023731
10,4610,1,-0.0200979999999999
10,4611,1,-0.022726
10,4612,1,-0.01567
10,4613,1,-0.009389
10,4614,1,-0.014535
10,4615,1,-0.015249
10,4616,1,-0.022844
10,4617,1,-0.022694
10,4618,1,-0.015989
10,4619,1,-0.021386
10,4620,1,-0.018581
10,4621,1,-0.019391
10,4622,1,-0.0171389999999999
10,4623,1,-0.018533
10,4624,1,-0.0151729999999999
10,4625,1,-0.009733
10,4626,1,-0.015936
10,4627,1,-0.013949
10,4628,1,-0.0205729999999999
10,4629,1,-0.0149699999999999
10,4630,1,-0.015447
10,4631,1,-0.016426
10,4632,1,-0.01894
10,4633,1,-0.022365
10,4634,1,-0.020552
10,4635,1,-0.018293
10,4636,1,-0.016557
10,4637,1,-0.01236
10,4638,1,-0.013394
10,4639,1,-0.01798
10,4640,1,-0.017028
10,4641,1,-0.016161
10,4642,1,-0.013063
10,4643,1,-0.010425
10,4644,1,-0.014952
10,4645,1,-0.0233
10,4646,1,-0.024576
10,4647,1,-0.020624
10,4648,1,-0.016704
10,4649,1,-0.012168
10,4650,1,-0.01604
10,4651,1,-0.018281
10,4652,1,-0.017554
10,4653,1,-0.019998
10,4654,1,-0.017414
10,4655,1,-0.008164
10,4656,1,-0.009056
10,4657,1,-0.015968
10,4658,1,-0.0164659999999999
10,4659,1,-0.020846
10,4660,1,-0.019322
10,4661,1,-0.016324
10,4662,1,-0.018396
10,4663,1,-0.010495
10,4664,1,-0.024684
10,4665,1,-0.0258879999999999
10,4666,1,-0.023783
10,4667,1,-0.019385
10,4668,1,-0.015911
10,4669,1,-0.016133
10,4670,1,-0.01737
10,4671,1,-0.023108
10,4672,1,-0.019488
10,4673,1,-0.019246
10,4674,1,-0.012824
10,4675,1,-0.012966
10,4676,1,-0.013384
10,4677,1,-0.022777
10,4678,1,-0.024142
10,4679,1,-0.017817
10,4680,1,-0.018337
10,4681,1,-0.014758
10,4682,1,-0.017522
10,4683,1,-0.019926
10,4684,1,-0.019374
10,4685,1,-0.0153389999999999
10,4686,1,-0.015162
10,4687,1,-0.014562
10,4688,1,-0.0210449999999999
10,4689,1,-0.022122
10,4690,1,-0.017785
10,4691,1,-0.01243
10,4692,1,-0.014292
10,4693,1,-0.013666
10,4694,1,-0.0211979999999999
10,4695,1,-0.024388
10,4696,1,-0.021818
10,4697,1,-0.02099
10,4698,1,-0.017461
10,4699,1,-0.015918
10,4700,1,-0.016658
10,4701,1,-0.019515
10,4702,1,-0.018567
10,4703,1,-0.011677
10,4704,1,-0.009943
10,4705,1,-0.020798
10,4706,1,-0.020804
10,4707,1,-0.027776
10,4708,1,-0.020477
10,4709,1,-0.014237
10,4710,1,-0.0131
10,4711,1,-0.00969
10,4712,1,-0.01668
10,4713,1,-0.024735
10,4714,1,-0.021233
10,4715,1,-0.017637
10,4716,1,-0.01623
10,4717,1,-0.010671
10,4718,1,-0.01615
10,4719,1,-0.0222039999999999
10,4720,1,-0.017726
10,4721,1,-0.018788
10,4722,1,-0.014269
10,4723,1,-0.011284
10,4724,1,-0.0154639999999999
10,4725,1,-0.020353
10,4726,1,-0.021258
10,4727,1,-0.0186689999999999
10,4728,1,-0.0124269999999999
10,4729,1,-0.00855
10,4730,1,-0.013104
10,4731,1,-0.01964
10,4732,1,-0.020055
10,4733,1,-0.024637
10,4734,1,-0.017136
10,4735,1,-0.013338
10,4736,1,-0.01744
10,4737,1,-0.019283
10,4738,1,-0.019622
10,4739,1,-0.018556
10,4740,1,-0.016807
10,4741,1,-0.017508
10,4742,1,-0.018309
10,4743,1,-0.019859
10,4744,1,-0.0119519999999999
10,4745,1,-0.020428
10,4746,1,-0.0153759999999999
10,4747,1,-0.01066
10,4748,1,-0.025254
10,4749,1,-0.006611
10,4750,1,-0.013672
10,4751,1,-0.017428
10,4752,1,-0.015799
10,4753,1,-0.013663
10,4754,1,-0.021524
10,4755,1,-0.024135
10,4756,1,-0.021225
10,4757,1,-0.019892
10,4758,1,-0.02027
10,4759,1,-0.0125239999999999
10,4760,1,-0.0130759999999999
10,4761,1,-0.016634
10,4762,1,-0.015287
10,4763,1,-0.017543
10,4764,1,-0.013244
10,4765,1,-0.0129259999999999
10,4766,1,-0.017891
10,4767,1,-0.022819
10,4768,1,-0.018391
10,4769,1,-0.025795
10,4770,1,-0.015918
10,4771,1,-0.001577
10,4772,1,-0.003517
10,4773,1,-0.008101
10,4774,1,-0.0149229999999999
10,4775,1,-0.032143
10,4776,1,-0.0359769999999999
10,4777,1,-0.0171599999999999
10,4778,1,-0.005443
10,4779,1,-0.010794
10,4780,1,-0.01544
10,4781,1,-0.017301
10,4782,1,-0.027101
10,4783,1,-0.014721
10,4784,1,-0.015345
10,4785,1,-0.0100819999999999
10,4786,1,-0.022757
10,4787,1,-0.026604
10,4788,1,-0.018846
10,4789,1,-0.011006
10,4790,1,-0.012149
10,4791,1,-0.016881
10,4792,1,-0.024523
10,4793,1,-0.0288279999999999
10,4794,1,-0.031835
10,4795,1,-0.015731
10,4796,1,-0.003333
10,4797,1,-0.008929
10,4798,1,-0.006222
10,4799,1,-0.024745
10,4800,1,-0.030511
10,4801,1,-0.021719
10,4802,1,-0.023666
10,4803,1,-0.012534
10,4804,1,-0.015985
10,4805,1,-0.023602
10,4806,1,-0.012339
10,4807,1,-0.011013
10,4808,1,-0.0136389999999999
10,4809,1,-0.007547
10,4810,1,-0.019878
10,4811,1,-0.024132
10,4812,1,-0.027369
10,4813,1,-0.02376
10,4814,1,-0.022141
10,4815,1,-0.011736
10,4816,1,-0.021135
10,4817,1,-0.020837
10,4818,1,-0.0185509999999999
10,4819,1,-0.018782
10,4820,1,-0.016933
10,4821,1,-0.016255
10,4822,1,-0.015508
10,4823,1,-0.017463
10,4824,1,-0.017437
10,4825,1,-0.0145639999999999
10,4826,1,-0.011839
10,4827,1,-0.013981
10,4828,1,-0.0203099999999999
10,4829,1,-0.0244199999999999
10,4830,1,-0.022529
10,4831,1,-0.014956
10,4832,1,-0.013623
10,4833,1,-0.011336
10,4834,1,-0.019555
10,4835,1,-0.024134
10,4836,1,-0.025097
10,4837,1,-0.020575
10,4838,1,-0.013268
10,4839,1,-0.007728
10,4840,1,-0.0192379999999999
10,4841,1,-0.019351
10,4842,1,-0.019096
10,4843,1,-0.017105
10,4844,1,-0.011013
10,4845,1,-0.011956
10,4846,1,-0.00987
10,4847,1,-0.01649
10,4848,1,-0.024616
10,4849,1,-0.020596
10,4850,1,-0.019727
10,4851,1,-0.013247
10,4852,1,-0.014049
10,4853,1,-0.02017
10,4854,1,-0.021943
10,4855,1,-0.02413
10,4856,1,-0.019754
10,4857,1,-0.0148259999999999
10,4858,1,-0.010481
10,4859,1,-0.0137729999999999
10,4860,1,-0.0183319999999999
10,4861,1,-0.022237
10,4862,1,-0.016482
10,4863,1,-0.01668
10,4864,1,-0.0146169999999999
10,4865,1,-0.018234
10,4866,1,-0.0132699999999999
10,4867,1,-0.016637
10,4868,1,-0.01731
10,4869,1,-0.013193
10,4870,1,-0.020358
10,4871,1,-0.017433
10,4872,1,-0.018334
10,4873,1,-0.022527
10,4874,1,-0.015186
10,4875,1,-0.016086
10,4876,1,-0.015782
10,4877,1,-0.014646
10,4878,1,-0.017318
10,4879,1,-0.016617
10,4880,1,-0.015856
10,4881,1,-0.017438
10,4882,1,-0.020315
10,4883,1,-0.021046
10,4884,1,-0.018614
10,4885,1,-0.018693
10,4886,1,-0.013777
10,4887,1,-0.008843
10,4888,1,-0.011189
10,4889,1,-0.020349
10,4890,1,-0.02291
10,4891,1,-0.021965
10,4892,1,-0.019484
10,4893,1,-0.012239
10,4894,1,-0.014251
10,4895,1,-0.016575
10,4896,1,-0.0184
10,4897,1,-0.020886
10,4898,1,-0.019958
10,4899,1,-0.011287
10,4900,1,-0.008277
10,4901,1,-0.017911
10,4902,1,-0.017135
10,4903,1,-0.023821
10,4904,1,-0.021735
10,4905,1,-0.0146889999999999
10,4906,1,-0.017375
10,4907,1,-0.010757
10,4908,1,-0.020678
10,4909,1,-0.025827
10,4910,1,-0.020635
10,4911,1,-0.014842
10,4912,1,-0.0151389999999999
10,4913,1,-0.014978
10,4914,1,-0.0153099999999999
10,4915,1,-0.023834
10,4916,1,-0.022999
10,4917,1,-0.02179
10,4918,1,-0.019464
10,4919,1,-0.014384
10,4920,1,-0.0147319999999999
10,4921,1,-0.021336
10,4922,1,-0.019506
10,4923,1,-0.016148
10,4924,1,-0.015819
10,4925,1,-0.013428
10,4926,1,-0.016238
10,4927,1,-0.019434
10,4928,1,-0.019532
10,4929,1,-0.019268
10,4930,1,-0.017691
10,4931,1,-0.0162259999999999
10,4932,1,-0.0151
10,4933,1,-0.0218669999999999
10,4934,1,-0.023139
10,4935,1,-0.020013
10,4936,1,-0.0193039999999999
10,4937,1,-0.0125849999999999
10,4938,1,-0.0147669999999999
10,4939,1,-0.020074
10,4940,1,-0.017901
10,4941,1,-0.0195669999999999
10,4942,1,-0.018009
10,4943,1,-0.018095
10,4944,1,-0.0150479999999999
10,4945,1,-0.019742
10,4946,1,-0.019158
10,4947,1,-0.014918
10,4948,1,-0.010206
10,4949,1,-0.012484
10,4950,1,-0.0187939999999999
10,4951,1,-0.024283
10,4952,1,-0.027894
10,4953,1,-0.0169199999999999
10,4954,1,-0.0144409999999999
10,4955,1,-0.011212
10,4956,1,-0.015149
10,4957,1,-0.027473
10,4958,1,-0.023504
10,4959,1,-0.019532
10,4960,1,-0.012652
10,4961,1,-0.009913
10,4962,1,-0.017081
10,4963,1,-0.022397
10,4964,1,-0.016279
10,4965,1,-0.019323
10,4966,1,-0.015941
10,4967,1,-0.00978
10,4968,1,-0.010019
10,4969,1,-0.018003
10,4970,1,-0.019722
10,4971,1,-0.022255
10,4972,1,-0.020646
10,4973,1,-0.009645
10,4974,1,-0.01107
10,4975,1,-0.018767
10,4976,1,-0.024496
10,4977,1,-0.026667
10,4978,1,-0.025179
10,4979,1,-0.007877
10,4980,1,-0.012508
10,4981,1,-0.006968
10,4982,1,-0.021899
10,4983,1,-0.018559
10,4984,1,-0.022029
10,4985,1,-0.019499
10,4986,1,-0.017559
10,4987,1,-0.022631
10,4988,1,-0.015165
10,4989,1,-0.0150319999999999
10,4990,1,-0.0166569999999999
10,4991,1,-0.007744
10,4992,1,-0.013956
10,4993,1,-0.01205
10,4994,1,-0.016819
10,4995,1,-0.020217
10,4996,1,-0.013768
10,4997,1,-0.032204
10,4998,1,-0.017702
10,4999,1,-0.026887
